EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
909352,142.076,72.878,96.154,55.948,-999.0,-999.0,-999.0,2.872,18.706,173.385,0.622,-1.328,-999.0,61.464,1.68,-3.098,38.248,1.753,-0.227,35.144,2.693,288.25,1,73.673,2.209,-0.163,-999.0,-999.0,-999.0,73.673,0.000461025356734,s,u,0.0209444999381
909360,93.264,22.306,60.662,0.885,-999.0,-999.0,-999.0,3.181,0.885,53.312,1.176,-1.41,-999.0,24.5,-0.836,1.354,28.812,0.223,-1.645,4.858,2.177,35.16,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909361,128.783,6.657,90.872,142.591,-999.0,-999.0,-999.0,1.519,0.795,259.653,0.874,1.178,-999.0,62.3,-1.22,0.848,54.481,-0.015,-0.078,39.836,0.065,270.272,1,142.873,-1.631,-2.815,-999.0,-999.0,-999.0,142.873,0.000461281573949,s,u,0.0209561399517
909363,58.509,74.163,47.603,64.321,0.472,107.98,-0.009,1.531,4.62,191.253,0.596,-0.658,0.0,44.412,-2.089,-3.13,26.484,-1.97,-1.603,53.15,1.844,275.674,2,64.825,-0.453,-1.215,55.533,0.019,0.836,120.358,0.00081448039868,s,u,0.0370020529469
909365,129.277,25.514,100.83,3.963,-999.0,-999.0,-999.0,3.342,3.963,78.92,0.967,-1.414,-999.0,40.127,-0.198,1.206,38.792,-1.66,-1.799,9.472,3.028,140.359,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909366,145.437,39.534,92.178,75.547,-999.0,-999.0,-999.0,2.379,1.748,174.103,0.995,1.407,-999.0,49.353,0.129,-2.015,49.091,-0.162,0.347,38.666,-0.595,192.506,1,75.659,-1.52,2.403,-999.0,-999.0,-999.0,75.659,0.00572068250088,s,u,0.259892070003
909368,128.236,5.881,44.972,441.106,2.158,339.717,0.16,0.656,24.786,596.043,0.654,0.085,0.001,83.21,-0.979,3.113,54.379,-1.635,3.108,303.604,-3.13,715.178,3,376.989,0.072,-0.033,43.846,2.23,-0.046,458.454,0.000461281573949,s,u,0.0209561399517
909373,105.167,28.539,72.385,55.813,5.614,1334.817,-7.725,2.282,1.543,253.519,0.493,1.316,0.672,56.096,-1.835,-0.334,27.649,-2.162,1.925,11.772,0.1,264.392,2,112.421,-3.2,-3.036,57.353,2.414,0.081,169.774,0.000461281573949,s,u,0.0209561399517
909377,119.348,25.968,86.626,25.303,-999.0,-999.0,-999.0,3.126,25.303,81.179,0.716,1.413,-999.0,47.318,-2.377,-1.666,33.862,-1.564,1.353,24.024,0.407,210.845,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
909379,116.166,23.376,40.232,228.27,0.737,108.344,0.277,1.179,6.817,311.515,0.788,1.327,0.752,39.933,1.313,-0.915,31.478,0.839,-1.994,168.734,-1.672,418.064,2,155.645,0.274,1.756,84.459,1.011,1.221,240.103,0.000461025356734,s,u,0.0209444999381
909380,131.646,40.864,95.277,220.586,-999.0,-999.0,-999.0,1.247,31.335,373.594,2.823,1.387,-999.0,47.702,-0.47,2.1,134.655,-0.914,0.934,61.674,1.386,543.695,1,191.237,0.717,-1.935,-999.0,-999.0,-999.0,191.237,0.000461281573949,s,u,0.0209561399517
909381,123.205,83.531,104.526,70.561,1.594,123.009,0.857,1.944,6.088,199.261,1.742,-0.101,0.378,34.977,1.507,-1.411,60.945,-0.435,-1.489,30.779,2.189,287.677,2,53.08,-2.018,0.566,50.259,-0.425,2.334,103.34,0.00572068250088,s,u,0.259892070003
909385,85.851,45.082,53.301,0.724,-999.0,-999.0,-999.0,3.053,0.724,55.011,1.685,-1.347,-999.0,20.489,-1.525,0.807,34.522,-1.374,-2.242,14.752,0.996,55.905,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909389,89.899,65.084,72.108,11.463,-999.0,-999.0,-999.0,2.49,11.463,70.495,1.718,-1.31,-999.0,25.934,-0.803,1.755,44.561,0.258,-0.497,24.835,3.062,164.429,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00081448039868,s,u,0.0370020529469
909393,106.379,24.182,79.007,1.909,-999.0,-999.0,-999.0,2.894,1.909,72.44,0.726,-1.395,-999.0,41.965,-0.558,2.712,30.475,0.429,-0.851,16.98,0.27,151.293,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
909397,142.255,7.171,74.724,37.971,-999.0,-999.0,-999.0,2.682,0.598,113.636,0.541,0.402,-999.0,49.16,-1.507,-0.268,26.583,-0.761,-2.845,50.072,-3.042,94.394,1,37.894,-3.81,0.732,-999.0,-999.0,-999.0,37.894,0.000461281573949,s,u,0.0209561399517
909401,137.579,10.804,97.395,15.07,-999.0,-999.0,-999.0,2.83,15.07,99.976,0.631,-0.927,-999.0,61.292,0.755,2.113,38.683,0.428,-0.698,31.92,-1.007,162.408,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909402,133.273,61.759,102.139,97.937,6.855,1381.041,-11.378,1.793,4.927,226.387,0.82,0.745,0.99,71.679,-0.538,1.801,58.762,-0.257,-2.712,23.113,1.584,221.4,2,64.929,2.82,-0.952,31.018,-4.036,-0.445,95.947,0.000461281573949,s,u,0.0209561399517
909405,120.561,5.534,75.245,289.896,0.105,86.98,1.961,0.82,23.086,500.644,0.306,1.112,0.0,170.342,-0.376,0.36,52.185,-0.462,1.176,89.829,1.095,595.062,2,231.668,-1.349,-2.567,46.448,-1.454,-1.797,278.116,0.00572068250088,s,u,0.259892070003
909409,99.934,39.332,76.197,1.179,-999.0,-999.0,-999.0,3.049,1.179,65.609,1.278,-1.404,-999.0,28.8,1.693,0.753,36.809,0.504,-2.723,12.294,-0.364,74.606,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909410,154.036,61.831,109.814,22.927,-999.0,-999.0,-999.0,3.353,22.927,85.925,1.627,1.409,-999.0,32.704,1.784,2.139,53.221,0.226,-1.175,21.656,2.819,223.328,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909412,138.457,29.463,95.341,205.482,-999.0,-999.0,-999.0,1.212,23.408,340.945,0.822,1.414,-999.0,87.143,-0.598,-0.405,71.632,0.22,0.489,62.205,0.044,368.965,1,182.171,-1.444,3.141,-999.0,-999.0,-999.0,182.171,0.000461281573949,s,u,0.0209561399517
909416,97.232,66.238,74.128,50.723,-999.0,-999.0,-999.0,3.084,50.723,65.958,0.87,1.401,-999.0,35.265,-0.846,-1.447,30.694,0.172,1.924,42.305,-2.028,164.038,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909418,128.433,13.136,88.259,22.429,-999.0,-999.0,-999.0,2.596,22.429,94.732,0.56,-0.875,-999.0,60.711,-0.625,1.161,34.02,-0.348,-1.42,20.451,-1.923,142.768,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909419,97.761,3.437,68.238,18.108,-999.0,-999.0,-999.0,2.904,18.108,69.391,0.66,1.273,-999.0,41.807,-0.361,2.915,27.584,-0.678,-0.482,24.824,-0.613,152.69,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909424,165.082,7.087,120.955,43.046,-999.0,-999.0,-999.0,2.995,9.556,173.622,1.662,1.377,-999.0,46.704,1.2,-0.63,77.625,0.957,2.355,10.734,2.109,179.747,1,49.294,-0.595,-0.861,-999.0,-999.0,-999.0,49.294,0.000461281573949,s,u,0.0209561399517
909425,104.776,5.691,76.1,4.081,-999.0,-999.0,-999.0,3.12,4.081,75.997,0.841,1.414,-999.0,41.281,0.608,2.066,34.716,0.81,-1.104,4.411,-1.568,114.346,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909426,98.586,37.896,71.427,19.035,-999.0,-999.0,-999.0,3.049,19.035,71.591,0.899,-1.414,-999.0,37.707,-1.292,-1.79,33.883,-1.266,1.445,22.407,-0.072,150.614,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909429,127.638,57.736,83.16,147.527,2.733,494.323,-0.442,1.682,46.331,385.386,1.068,0.97,0.769,46.143,-0.546,-1.565,49.274,-1.894,-0.558,69.549,-1.59,414.191,3,152.374,-2.56,1.33,93.929,0.172,-2.548,289.969,0.00572068250088,s,u,0.259892070003
909432,141.517,33.224,100.987,9.914,4.066,595.0,-2.77,3.321,8.866,230.368,1.435,-1.387,1.0,31.78,0.415,-0.581,45.59,-1.17,2.784,6.301,0.041,297.165,2,76.958,0.865,2.261,76.04,-3.2,-0.706,152.998,0.000461281573949,s,u,0.0209561399517
909434,104.006,65.519,76.729,47.208,-999.0,-999.0,-999.0,2.294,15.843,114.613,1.635,0.798,-999.0,31.196,-0.935,-2.751,50.993,-0.198,1.36,25.132,-2.612,194.539,1,32.423,0.699,-0.711,-999.0,-999.0,-999.0,32.423,0.00572068250088,s,u,0.259892070003
909437,136.31,58.439,99.261,44.808,-999.0,-999.0,-999.0,2.479,44.808,105.069,1.158,1.232,-999.0,48.678,-1.179,-2.006,56.391,-1.303,1.801,18.52,-2.223,296.864,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
909442,139.017,2.99,80.19,83.996,-999.0,-999.0,-999.0,2.226,3.974,169.175,0.937,0.924,-999.0,42.055,-0.005,1.971,39.395,0.983,-2.318,54.454,-2.253,241.056,1,87.725,1.207,0.38,-999.0,-999.0,-999.0,87.725,0.000461281573949,s,u,0.0209561399517
909443,131.598,44.699,92.347,65.519,-999.0,-999.0,-999.0,2.274,25.53,142.051,0.835,1.374,-999.0,54.81,0.921,-1.458,45.76,1.32,2.586,21.472,-2.109,146.457,1,41.481,2.636,1.005,-999.0,-999.0,-999.0,41.481,0.000461281573949,s,u,0.0209561399517
909446,167.148,46.461,92.095,122.07,1.683,94.887,1.368,2.233,50.441,240.741,0.345,1.411,0.257,85.276,0.944,-0.222,29.404,0.461,1.958,55.364,0.731,360.51,3,59.911,0.599,2.867,34.042,2.282,-2.527,126.061,0.000461281573949,s,u,0.0209561399517
909447,142.908,32.765,107.879,58.423,-999.0,-999.0,-999.0,2.393,7.363,151.659,1.174,-0.497,-999.0,42.334,-1.369,-0.793,49.696,0.218,0.998,25.017,1.965,244.517,1,59.63,-1.658,-2.383,-999.0,-999.0,-999.0,59.63,0.00572068250088,s,u,0.259892070003
909454,125.327,19.894,89.935,1.58,-999.0,-999.0,-999.0,3.21,1.58,68.667,0.67,-1.388,-999.0,41.113,-2.049,-1.332,27.554,-0.424,1.437,16.857,2.396,69.075,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909455,150.24,81.602,85.28,44.542,-999.0,-999.0,-999.0,2.715,8.359,131.276,1.313,1.316,-999.0,37.622,0.982,-2.376,49.416,1.307,0.32,38.846,-2.076,193.466,1,44.239,-0.164,1.782,-999.0,-999.0,-999.0,44.239,0.00081448039868,s,u,0.0370020529469
909462,135.681,73.205,95.169,83.085,-999.0,-999.0,-999.0,2.143,25.105,202.083,1.037,1.247,-999.0,53.184,1.054,-1.755,55.162,1.131,2.387,38.194,-2.05,255.29,1,93.736,2.091,0.364,-999.0,-999.0,-999.0,93.736,0.000461281573949,s,u,0.0209561399517
909463,113.871,65.734,61.97,39.137,-999.0,-999.0,-999.0,2.999,1.743,101.703,0.934,1.135,-999.0,32.054,-0.11,-1.695,29.932,-0.26,1.301,36.354,-1.67,103.363,1,39.717,-3.039,1.54,-999.0,-999.0,-999.0,39.717,0.000461281573949,s,u,0.0209561399517
909465,93.64,4.697,60.307,41.974,4.996,668.798,-4.451,2.642,2.208,164.507,1.172,1.188,0.999,25.323,0.152,0.266,29.67,1.263,2.663,25.394,2.492,174.461,2,57.285,-1.161,0.107,52.229,3.835,-2.274,109.513,0.000461281573949,s,u,0.0209561399517
909467,126.746,23.37,86.798,26.932,2.38,310.067,-1.402,3.326,2.287,232.835,1.326,1.414,0.384,25.135,0.672,-0.063,33.334,-1.281,2.629,12.286,1.398,301.08,2,100.973,1.074,-1.348,73.393,-1.306,1.822,174.366,0.000461281573949,s,u,0.0209561399517
909469,105.475,32.094,73.835,21.769,-999.0,-999.0,-999.0,3.01,23.303,110.651,1.701,1.413,-999.0,26.809,-0.898,-0.02,45.602,-0.202,-2.949,8.647,-1.067,231.351,1,38.24,1.232,0.306,-999.0,-999.0,-999.0,38.24,0.00572068250088,s,u,0.259892070003
909472,126.891,50.549,77.679,304.399,0.552,78.536,-0.072,1.171,4.102,514.407,0.155,1.225,0.0,178.028,0.986,2.777,27.57,1.182,-2.352,113.797,2.995,600.588,2,242.169,-0.213,-0.146,66.641,0.339,-0.357,308.81,0.00081448039868,s,u,0.0370020529469
909477,149.669,115.549,85.603,4.585,-999.0,-999.0,-999.0,2.711,4.585,95.907,2.728,-1.218,-999.0,25.726,0.077,0.916,70.181,0.604,-2.707,47.845,0.28,136.593,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,u,0.259892070003
909479,137.325,6.134,92.797,67.706,-999.0,-999.0,-999.0,2.253,23.951,135.349,0.685,0.777,-999.0,53.973,-0.34,1.884,36.973,-1.558,-2.504,30.792,-2.322,250.368,1,44.402,-3.066,-0.202,-999.0,-999.0,-999.0,44.402,0.000461281573949,s,u,0.0209561399517
909481,-999.0,119.836,60.979,23.688,-999.0,-999.0,-999.0,1.994,23.688,76.771,2.229,-1.188,-999.0,23.774,0.911,-1.176,52.997,1.394,-3.111,68.526,0.245,52.448,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461025356734,s,u,0.0209444999381
909482,143.689,63.87,83.284,53.51,5.099,665.313,-6.173,2.988,3.926,185.126,0.898,1.389,0.979,37.573,2.151,-0.401,33.737,0.947,-3.135,39.891,-1.022,221.048,2,80.816,3.122,1.669,33.0,-1.977,-1.871,113.816,0.000461281573949,s,u,0.0209561399517
909483,124.981,19.271,70.428,118.912,5.242,699.645,-5.575,1.81,30.545,180.069,1.012,1.357,0.866,38.179,0.81,-2.17,38.655,2.13,-0.932,56.935,-1.346,290.034,2,59.033,-1.483,2.026,44.202,3.759,1.789,103.236,0.000461281573949,s,u,0.0209561399517
909490,113.929,41.829,85.479,2.726,-999.0,-999.0,-999.0,3.086,2.726,73.101,1.17,-1.403,-999.0,33.68,-0.909,1.926,39.421,0.28,-0.922,12.669,2.94,124.227,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909492,101.067,29.152,68.928,37.157,4.985,584.975,-4.859,2.858,5.544,162.053,1.645,1.414,0.93,22.287,-1.866,-0.927,36.673,-0.493,2.85,16.303,-2.156,187.9,2,70.386,1.329,0.224,32.707,-3.655,2.999,103.093,0.000461281573949,s,u,0.0209561399517
909494,-999.0,71.544,63.319,1.512,-999.0,-999.0,-999.0,2.184,92.87,163.255,1.37,-1.398,-999.0,30.326,0.627,2.042,41.552,0.845,-2.069,36.4,0.266,75.949,1,91.376,2.468,-0.092,-999.0,-999.0,-999.0,91.376,0.000461281573949,s,u,0.0209561399517
909497,137.496,37.94,51.544,132.857,-999.0,-999.0,-999.0,1.843,3.15,193.043,1.06,1.411,-999.0,27.721,0.616,0.185,29.371,-0.571,1.594,89.443,0.836,235.15,1,135.951,0.284,-2.284,-999.0,-999.0,-999.0,135.951,0.00081448039868,s,u,0.0370020529469
909498,76.084,1.78,53.064,42.575,-999.0,-999.0,-999.0,2.046,1.407,103.721,1.043,1.086,-999.0,30.42,0.846,0.125,31.736,0.865,-1.921,14.096,-1.837,125.357,1,41.565,-1.015,1.922,-999.0,-999.0,-999.0,41.565,0.000461281573949,s,u,0.0209561399517
909501,101.441,44.278,48.959,150.723,2.371,309.197,2.087,1.49,4.303,279.372,0.804,1.406,0.973,39.812,2.019,2.855,32.002,1.672,-1.979,96.704,-2.797,357.753,2,151.502,0.683,0.746,56.056,3.054,-1.033,207.558,0.000461281573949,s,u,0.0209561399517
909504,120.206,42.206,60.294,185.909,0.992,141.475,0.201,1.212,59.903,322.387,0.984,1.414,0.024,53.284,0.156,-0.773,52.42,0.289,0.431,98.799,-0.164,379.257,3,110.19,-0.173,2.531,58.793,-1.165,-2.21,216.682,0.000461281573949,s,u,0.0209561399517
909505,102.538,35.036,80.372,3.453,-999.0,-999.0,-999.0,2.851,3.453,80.543,0.931,-1.414,-999.0,41.719,-0.251,0.795,38.824,-0.531,-2.042,13.396,2.49,118.708,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00081448039868,s,u,0.0370020529469
909506,115.35,12.226,76.425,24.205,-999.0,-999.0,-999.0,2.807,24.205,78.198,0.724,1.385,-999.0,45.365,0.457,-2.397,32.833,0.269,1.085,17.157,1.606,98.843,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909508,101.738,2.95,63.84,53.93,-999.0,-999.0,-999.0,2.546,0.066,120.994,1.327,1.117,-999.0,28.821,0.348,-2.361,38.243,0.12,0.175,35.938,0.095,82.773,1,53.93,-2.294,2.95,-999.0,-999.0,-999.0,53.93,0.000461281573949,s,u,0.0209561399517
909510,154.022,8.402,75.901,282.205,-999.0,-999.0,-999.0,1.061,22.326,448.126,0.534,1.172,-999.0,96.454,0.96,1.071,51.488,0.103,1.696,144.265,1.599,529.31,1,300.184,-0.828,-1.743,-999.0,-999.0,-999.0,300.184,0.000461281573949,s,u,0.0209561399517
909513,119.255,11.047,48.478,227.143,-999.0,-999.0,-999.0,1.423,37.025,268.469,1.46,1.121,-999.0,30.608,0.582,2.825,44.685,0.784,-2.05,172.865,-2.176,437.148,1,193.176,-1.943,0.791,-999.0,-999.0,-999.0,193.176,0.000461281573949,s,u,0.0209561399517
909516,120.217,9.184,73.505,98.432,-999.0,-999.0,-999.0,2.275,39.672,145.769,1.94,1.246,-999.0,20.33,-0.207,2.6,39.445,-2.242,1.584,45.545,1.801,201.405,1,85.994,-2.566,-0.866,-999.0,-999.0,-999.0,85.994,0.000461281573949,s,u,0.0209561399517
909517,96.602,23.336,54.072,56.029,-999.0,-999.0,-999.0,2.517,2.089,113.69,0.974,1.387,-999.0,28.779,-1.851,-2.216,28.017,-1.794,0.301,40.675,-0.405,129.437,1,56.894,-2.087,2.527,-999.0,-999.0,-999.0,56.894,0.00081448039868,s,u,0.0370020529469
909518,116.433,12.674,74.893,130.788,2.144,243.074,0.616,1.615,25.55,282.612,0.591,1.406,0.498,56.48,0.782,-0.006,33.388,2.223,0.723,46.715,0.401,337.046,2,156.455,0.257,-2.472,36.288,2.401,1.277,192.743,0.000461281573949,s,u,0.0209561399517
909521,119.153,47.118,86.069,81.429,-999.0,-999.0,-999.0,2.111,5.808,180.299,1.93,1.409,-999.0,35.245,0.905,1.138,68.023,1.22,-0.949,25.968,0.241,346.256,1,77.031,0.912,2.882,-999.0,-999.0,-999.0,77.031,0.00081448039868,s,u,0.0370020529469
909524,91.356,34.307,70.887,2.785,-999.0,-999.0,-999.0,2.878,2.785,68.135,1.132,-1.414,-999.0,31.962,-0.174,2.625,36.174,-0.839,-0.176,12.626,-2.039,113.751,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.000461281573949,s,u,0.0209561399517
909528,142.001,12.431,104.55,0.719,-999.0,-999.0,-999.0,3.092,0.719,102.818,0.927,-1.413,-999.0,53.37,-0.731,2.753,49.448,-0.351,-0.462,6.04,0.274,107.057,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909530,96.032,13.944,47.61,154.898,-999.0,-999.0,-999.0,1.223,18.352,236.045,0.763,1.247,-999.0,47.032,-0.081,1.026,35.877,-0.399,-0.156,89.415,0.091,375.542,1,153.136,2.375,-2.981,-999.0,-999.0,-999.0,153.136,0.000461281573949,s,u,0.0209561399517
909536,108.158,58.92,82.391,23.585,-999.0,-999.0,-999.0,2.87,23.585,79.861,0.85,-1.409,-999.0,43.164,-0.382,1.403,36.697,-1.003,-2.079,29.904,0.113,181.915,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909551,147.983,13.703,108.345,47.197,-999.0,-999.0,-999.0,2.558,1.831,155.867,1.262,-0.24,-999.0,48.301,-1.508,-3.114,60.937,-2.138,0.69,20.521,0.3,184.845,1,46.629,-2.006,-2.007,-999.0,-999.0,-999.0,46.629,0.000461281573949,s,u,0.0209561399517
909552,154.558,40.724,108.678,35.728,-999.0,-999.0,-999.0,3.237,35.728,78.076,0.749,1.376,-999.0,44.628,-0.349,-1.938,33.448,-2.129,0.766,15.832,-1.407,177.642,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909560,85.398,67.253,67.18,28.044,-999.0,-999.0,-999.0,3.117,28.044,66.026,1.151,1.396,-999.0,30.696,-0.246,-0.537,35.33,-0.645,2.655,32.265,-0.666,121.126,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.000461281573949,s,u,0.0209561399517
909566,120.712,48.851,71.729,15.961,-999.0,-999.0,-999.0,3.052,15.961,74.901,1.946,1.407,-999.0,25.427,-0.482,2.336,49.474,-0.796,-0.911,12.948,2.76,120.014,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909568,132.001,9.949,99.272,115.651,0.042,117.66,0.115,1.674,60.479,317.066,1.318,1.193,0.0,58.053,-0.067,-0.299,76.533,-0.23,-1.965,26.259,-1.743,333.793,3,65.613,-0.36,0.64,63.692,-0.318,2.9,182.481,0.00081448039868,s,u,0.0370020529469
909570,73.438,29.538,53.716,4.008,-999.0,-999.0,-999.0,2.96,4.008,49.012,1.389,-1.375,-999.0,20.518,0.832,2.462,28.495,-0.155,-0.329,8.07,-3.013,158.849,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909573,146.43,10.64,90.394,36.568,-999.0,-999.0,-999.0,2.934,10.659,121.527,0.927,-1.158,-999.0,47.118,0.656,-1.413,43.673,0.538,1.519,40.272,1.773,177.634,1,30.735,-1.159,-1.347,-999.0,-999.0,-999.0,30.735,0.00572068250088,s,u,0.259892070003
909575,115.5,56.146,72.589,110.764,1.535,183.644,-0.506,1.747,85.148,394.541,0.796,0.94,0.703,47.597,-1.852,-2.192,37.895,-0.745,2.74,49.598,-2.135,545.415,3,125.467,0.478,0.338,80.09,-1.057,0.98,309.05,0.00572068250088,s,u,0.259892070003
909577,100.765,45.802,74.726,25.766,-999.0,-999.0,-999.0,2.81,25.766,72.288,0.75,-1.332,-999.0,41.313,-0.505,1.615,30.975,-1.225,-1.101,17.404,2.372,131.14,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909578,147.557,82.728,103.542,120.579,1.022,177.244,0.194,1.758,2.42,326.478,1.897,1.117,0.996,47.798,-1.118,-2.733,90.661,-0.641,1.858,37.961,-2.86,300.009,2,113.488,-1.185,-1.149,74.531,-0.163,0.689,188.019,0.00081448039868,s,u,0.0370020529469
909579,89.337,43.176,48.531,162.715,6.203,2046.747,-8.762,1.413,1.58,283.914,2.432,1.4,0.997,23.929,0.651,-0.541,58.191,0.745,-1.951,97.276,-1.369,370.634,2,142.138,-2.175,2.046,59.655,4.028,0.665,201.793,0.000461281573949,s,u,0.0209561399517
909581,163.419,19.456,100.688,52.916,-999.0,-999.0,-999.0,2.94,10.035,133.343,0.902,1.365,-999.0,45.464,-1.605,-0.615,41.006,-0.397,2.988,40.178,-2.811,298.0,1,46.873,3.236,0.512,-999.0,-999.0,-999.0,46.873,0.00572068250088,s,u,0.259892070003
909585,157.029,17.519,104.506,32.56,-999.0,-999.0,-999.0,2.947,2.63,140.808,0.374,-1.371,-999.0,78.884,0.291,2.915,29.53,1.154,0.097,20.041,-0.639,174.486,1,32.395,-2.545,-0.349,-999.0,-999.0,-999.0,32.395,0.000461281573949,s,u,0.0209561399517
909591,93.986,42.868,60.242,83.494,2.549,153.289,3.079,1.952,0.887,163.158,0.716,1.366,0.049,42.308,-0.36,2.159,30.272,0.046,0.249,40.605,1.565,178.315,2,53.787,-3.443,-1.979,36.792,-0.894,-1.17,90.579,0.000461281573949,s,u,0.0209561399517
909594,128.427,41.428,96.256,44.644,7.422,2474.852,-13.477,2.375,1.967,221.766,1.095,0.395,0.988,46.227,0.967,-0.242,50.628,0.128,1.979,9.295,-0.559,200.592,2,78.001,-3.169,-2.92,46.91,4.253,-0.269,124.911,0.000461281573949,s,u,0.0209561399517
909601,141.249,0.647,80.465,64.516,-999.0,-999.0,-999.0,2.517,26.275,111.274,0.783,1.02,-999.0,40.801,-0.933,2.409,31.942,0.334,0.234,45.833,0.251,107.116,1,38.531,2.162,-2.424,-999.0,-999.0,-999.0,38.531,0.000461281573949,s,u,0.0209561399517
909602,89.12,6.425,67.568,25.051,-999.0,-999.0,-999.0,3.355,25.051,55.314,0.991,1.408,-999.0,27.786,0.777,1.228,27.529,2.084,-1.966,24.866,-2.212,61.429,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,u,0.259892070003
909606,111.791,26.669,81.131,33.118,-999.0,-999.0,-999.0,2.641,0.507,117.264,1.189,1.414,-999.0,38.293,0.34,-0.141,45.542,0.191,-2.777,11.276,-1.519,148.131,1,33.428,4.402,1.46,-999.0,-999.0,-999.0,33.428,0.000461281573949,s,u,0.0209561399517
909607,123.039,50.18,75.837,134.458,0.516,63.55,2.012,1.584,26.327,240.165,0.68,1.285,0.249,61.943,-1.825,-0.138,42.111,-1.137,1.288,55.454,0.196,272.654,2,102.616,-1.184,-2.791,33.495,-1.7,2.551,136.111,0.000461281573949,s,u,0.0209561399517
909612,149.505,5.942,93.257,43.162,-999.0,-999.0,-999.0,3.045,0.167,112.623,1.045,0.55,-999.0,33.957,0.519,0.332,35.488,-1.164,2.869,33.95,3.041,78.903,1,43.178,3.971,-0.587,-999.0,-999.0,-999.0,43.178,0.000461281573949,s,u,0.0209561399517
909615,180.428,21.477,92.694,38.133,6.23,889.387,-9.591,3.026,43.172,178.278,0.49,-1.399,0.981,66.092,0.265,-1.447,32.381,0.097,1.574,70.763,2.026,237.162,2,46.025,-3.449,-1.272,33.78,2.781,2.935,79.804,0.00572068250088,s,u,0.259892070003
