EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
910129,-999.0,145.39,119.707,8.631,2.169,129.922,-0.589,2.258,21.883,217.239,1.829,-1.336,0.279,48.938,0.418,-1.29,89.524,0.459,0.968,62.796,-2.668,195.044,2,41.455,0.318,1.656,37.322,-1.851,-1.122,78.778,0.226870077356,b,u,10.1639180402
910131,387.171,56.719,307.676,2.866,-999.0,-999.0,-999.0,3.663,2.866,191.963,1.033,-1.414,-999.0,94.423,-0.806,1.561,97.54,1.296,-1.722,11.613,0.283,226.016,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.70234240136,b,u,76.2659793898
910132,105.19,68.236,77.438,73.888,2.189,790.465,-0.071,2.231,10.192,603.197,3.451,1.119,0.02,20.467,-2.261,1.653,70.623,-1.11,-2.719,27.153,1.778,631.038,3,258.34,2.157,-1.063,220.128,-0.033,1.786,512.107,0.0195327618805,b,u,0.875079663066
910133,128.191,65.062,106.086,28.587,-999.0,-999.0,-999.0,2.75,28.587,83.076,1.975,-1.326,-999.0,27.927,0.636,2.195,55.149,-1.19,-2.034,20.326,0.63,150.997,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.825359314632,b,u,36.9766014338
910134,84.914,15.376,62.694,18.973,-999.0,-999.0,-999.0,2.817,18.973,63.58,1.427,1.414,-999.0,26.197,-0.649,-1.374,37.383,-0.288,1.42,4.226,0.104,90.759,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.3837966944,b,u,61.9949371469
910135,69.451,52.429,48.808,35.679,4.002,432.759,-3.683,2.096,45.85,205.643,1.786,0.551,0.947,20.811,-0.676,-0.458,37.159,-1.031,-2.524,21.662,-0.167,284.515,3,59.301,-2.567,-0.811,55.598,1.435,2.534,147.673,0.0195327618805,b,u,0.875079663066
910136,80.887,10.321,59.216,2.391,-999.0,-999.0,-999.0,2.995,2.391,56.719,0.893,-1.405,-999.0,29.955,0.915,1.604,26.763,1.551,-1.322,5.63,-2.19,41.245,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,u,22.9710602416
910139,200.207,36.161,162.337,8.956,-999.0,-999.0,-999.0,4.074,8.956,64.047,0.881,-1.398,-999.0,34.051,1.418,-1.104,29.996,-1.764,2.635,26.059,1.229,40.379,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.841353039429,b,u,37.6931300738
910140,130.798,84.897,98.307,34.377,0.818,83.689,-0.011,2.585,21.935,182.338,2.282,-0.489,0.0,31.287,-1.424,-1.64,71.387,-2.294,0.795,25.545,-2.129,228.469,2,44.246,0.014,1.469,35.419,-0.804,-2.265,79.665,0.339046073012,b,u,15.1894711639
910141,101.695,63.955,65.579,1.627,-999.0,-999.0,-999.0,2.855,1.627,68.164,1.833,-1.363,-999.0,24.062,1.324,-1.28,44.102,0.942,1.55,23.963,-1.954,115.276,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.44653833257,b,u,64.8058008602
910143,90.492,70.585,81.171,19.166,0.718,96.552,3.142,2.036,4.85,184.198,0.945,-1.354,0.0,47.503,0.786,0.09,44.912,0.209,-1.862,47.251,2.675,238.87,2,53.649,1.45,0.702,38.133,2.167,-2.792,91.783,0.566210480985,b,u,25.3665753955
910145,106.3,8.417,77.325,55.173,-999.0,-999.0,-999.0,2.205,20.061,160.97,1.574,1.277,-999.0,33.519,1.287,1.775,52.76,1.837,-0.36,10.75,-0.005,223.489,1,74.692,2.884,-2.809,-999.0,-999.0,-999.0,74.692,0.0225325724501,b,u,1.0094730089
910147,106.809,57.315,65.158,0.876,-999.0,-999.0,-999.0,3.18,0.876,64.183,1.834,-1.337,-999.0,22.648,0.973,2.161,41.534,1.674,-0.941,19.78,2.238,34.356,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.49831838183,b,u,67.1255786948
910148,129.263,61.982,72.536,55.123,-999.0,-999.0,-999.0,2.581,32.453,106.907,1.39,1.383,-999.0,30.433,-0.296,-2.506,42.303,0.397,-0.019,36.777,-1.827,248.746,1,34.171,-2.719,1.146,-999.0,-999.0,-999.0,34.171,0.644757304747,b,u,28.8855210773
910149,74.386,18.666,51.534,14.458,-999.0,-999.0,-999.0,2.708,44.623,84.243,1.395,1.276,-999.0,22.028,0.971,2.401,30.724,1.324,-0.284,3.191,2.177,166.524,1,31.491,-0.237,0.141,-999.0,-999.0,-999.0,31.491,0.418760425129,b,u,18.7607228291
910153,83.452,27.248,59.439,79.289,-999.0,-999.0,-999.0,1.628,22.153,141.808,0.906,0.18,-999.0,35.856,2.104,-2.466,32.499,0.646,3.094,31.331,2.212,269.016,1,73.453,1.585,0.228,-999.0,-999.0,-999.0,73.453,0.512739889611,b,u,22.9710602416
910154,58.365,9.156,38.392,156.947,2.342,406.767,-1.342,0.699,2.65,388.511,0.454,0.71,0.963,83.05,0.301,-0.962,37.704,0.399,-0.27,50.568,-0.059,458.194,2,198.535,-0.998,2.296,69.223,1.344,-1.581,267.758,0.0225325724501,b,u,1.0094730089
910155,133.99,19.365,98.072,1.517,-999.0,-999.0,-999.0,3.13,1.517,85.807,0.761,-1.403,-999.0,48.737,0.548,-0.231,37.07,-0.564,2.695,16.249,-2.777,108.472,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.36633368696,b,u,61.212583747
910156,98.184,61.241,74.475,38.922,-999.0,-999.0,-999.0,2.094,8.054,128.843,0.967,-0.945,-999.0,43.71,-2.21,2.619,42.254,-2.266,0.525,22.201,-2.662,300.354,1,42.878,-3.38,-1.173,-999.0,-999.0,-999.0,42.878,0.512739889611,b,u,22.9710602416
910157,116.759,56.836,70.398,100.113,1.488,99.725,-0.509,2.119,49.428,244.084,0.492,1.309,0.006,57.495,-1.842,-1.029,28.314,-1.893,1.089,51.083,-0.599,313.505,3,54.562,-0.955,2.682,53.856,0.533,-2.791,158.274,0.418760425129,b,u,18.7607228291
910158,53.865,59.139,52.046,7.204,-999.0,-999.0,-999.0,2.082,7.204,56.534,0.974,-1.407,-999.0,28.643,-2.266,-2.323,27.891,-1.44,2.049,37.161,-0.279,96.692,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.36237475728,b,u,61.0352212792
910159,-999.0,75.214,36.663,2.143,-999.0,-999.0,-999.0,1.323,2.143,53.92,1.081,-1.408,-999.0,25.917,0.237,-1.533,28.004,1.325,-2.285,51.975,1.195,51.542,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.44556135438,b,u,64.7620316405
910160,150.457,98.427,76.439,7.615,-999.0,-999.0,-999.0,3.008,7.615,87.328,3.041,-1.242,-999.0,21.613,-2.291,0.2,65.716,-1.923,-3.099,36.894,-0.022,72.096,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.700211415104,b,u,31.3698990933
910161,107.671,11.746,62.652,120.864,3.031,497.554,-2.182,1.569,97.628,432.214,0.72,1.318,0.834,45.876,0.923,0.468,33.032,-0.307,-0.506,52.104,-0.221,445.975,3,144.974,-1.176,2.853,88.18,1.855,-2.687,353.305,0.109322374518,b,u,4.89770915368
910162,62.979,66.16,53.365,41.105,-999.0,-999.0,-999.0,1.585,41.105,65.383,1.41,-0.619,-999.0,27.132,0.826,2.525,38.25,2.154,-2.893,29.385,0.575,129.302,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.71199402019,b,u,31.8977669981
910165,88.267,42.811,65.198,21.511,-999.0,-999.0,-999.0,3.16,32.835,109.471,0.84,-1.414,-999.0,34.444,-0.113,1.513,28.935,-0.62,-1.65,16.676,1.038,158.14,1,46.093,4.143,-2.665,-999.0,-999.0,-999.0,46.093,0.0225325724501,b,u,1.0094730089
910166,268.312,31.733,221.579,4.589,-999.0,-999.0,-999.0,3.041,4.589,221.77,0.959,-1.413,-999.0,113.226,1.869,2.612,108.544,1.799,-0.428,13.084,-1.297,300.141,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.26949322987,b,u,56.8740721182
910167,121.526,72.935,70.195,4.091,-999.0,-999.0,-999.0,3.192,4.091,66.836,2.195,-1.361,-999.0,20.92,0.635,0.853,45.915,-0.388,-2.17,29.123,1.119,137.102,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.61465083675,b,u,72.3373437323
910170,84.989,39.096,71.413,50.182,-999.0,-999.0,-999.0,1.878,50.182,90.771,1.578,-1.118,-999.0,35.215,-0.502,2.416,55.555,-0.488,0.538,6.905,-2.479,106.336,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.625856325667,b,u,28.0387456696
910171,95.747,53.978,65.485,39.091,-999.0,-999.0,-999.0,2.588,2.431,112.145,2.705,1.342,-999.0,20.329,0.935,-0.533,54.98,0.528,-3.089,17.471,-0.975,115.577,1,36.835,-0.679,0.763,-999.0,-999.0,-999.0,36.835,0.692494676136,b,u,31.024184474
910172,163.847,3.742,87.228,75.093,-999.0,-999.0,-999.0,3.405,6.865,126.761,1.54,1.163,-999.0,23.046,-2.353,2.723,35.485,-0.364,-0.041,60.02,0.041,241.307,1,68.23,-1.201,-3.001,-999.0,-999.0,-999.0,68.23,0.774784616336,b,u,34.7108240586
910173,87.289,16.112,56.247,185.189,0.716,164.638,0.163,1.212,19.479,338.217,3.622,1.19,0.089,25.922,1.012,0.091,93.889,1.096,1.299,79.348,1.112,325.282,2,120.685,0.182,-1.427,97.72,0.898,-2.856,218.405,0.443597626883,b,u,19.8734446385
910175,152.495,89.075,86.048,41.251,-999.0,-999.0,-999.0,2.802,41.251,102.235,3.202,1.343,-999.0,24.331,-1.103,-0.894,77.904,-1.249,2.59,28.391,-1.205,169.207,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.54343738269,b,u,69.1469374925
910176,-999.0,74.549,60.447,31.701,-999.0,-999.0,-999.0,2.006,0.09,103.621,0.848,-1.27,-999.0,38.921,-0.631,-0.785,33.013,-0.646,1.221,43.384,-2.268,73.003,1,31.687,-1.877,1.922,-999.0,-999.0,-999.0,31.687,0.56048226298,b,u,25.10994773
910177,-999.0,96.617,97.201,33.499,-999.0,-999.0,-999.0,2.535,33.499,59.884,0.887,-0.63,-999.0,31.732,0.625,1.193,28.152,-1.893,0.91,86.665,-1.811,194.706,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.795822922929,b,u,35.6533530443
910179,-999.0,82.16,63.688,4.256,-999.0,-999.0,-999.0,1.855,4.256,63.073,1.075,-1.41,-999.0,30.391,1.319,1.225,32.681,-0.335,0.385,54.381,-2.303,162.898,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.59266690722,b,u,71.3524502614
910181,76.412,72.722,59.961,71.138,-999.0,-999.0,-999.0,1.474,25.506,168.985,1.424,-0.124,-999.0,34.17,1.763,0.829,48.65,0.747,-0.239,33.336,2.014,221.054,1,86.165,-2.56,-2.215,-999.0,-999.0,-999.0,86.165,0.0217574936722,b,u,0.974749006224
910182,-999.0,60.889,67.38,28.012,-999.0,-999.0,-999.0,2.871,28.012,61.673,1.568,-1.414,-999.0,24.013,1.209,1.353,37.659,0.146,-2.263,39.448,-0.442,128.17,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.53774122212,b,u,68.8917460197
910183,77.835,28.704,52.155,120.37,2.51,380.949,-1.228,1.219,146.468,438.971,1.147,1.408,0.724,41.832,1.737,-0.692,47.984,1.302,-1.83,44.789,-1.201,627.068,3,113.189,1.844,-1.492,88.691,-0.666,1.975,349.155,0.0254337596084,b,u,1.13944796567
910184,130.657,72.781,53.553,87.699,-999.0,-999.0,-999.0,2.318,2.133,147.97,1.245,1.353,-999.0,25.987,0.676,-1.624,32.352,0.947,0.678,69.437,-1.073,170.71,1,89.631,-0.685,2.288,-999.0,-999.0,-999.0,89.631,0.443597626883,b,u,19.8734446385
910185,-999.0,69.619,44.753,2.009,-999.0,-999.0,-999.0,1.748,2.009,51.304,1.319,-1.397,-999.0,22.126,1.568,-1.836,29.178,0.313,-0.621,44.204,2.024,49.601,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.54120717673,b,u,69.0470229033
910187,69.448,78.803,52.192,17.484,-999.0,-999.0,-999.0,2.253,17.484,60.047,1.81,-1.172,-999.0,21.367,-1.329,0.999,38.679,-1.553,-1.243,40.433,2.07,233.732,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.644448237708,b,u,28.8716746852
910189,127.663,77.583,101.016,83.655,-999.0,-999.0,-999.0,2.547,3.553,216.251,4.468,1.249,-999.0,24.669,-1.573,2.851,110.232,-1.228,-0.91,16.454,3.083,147.82,1,81.35,-0.804,1.94,-999.0,-999.0,-999.0,81.35,0.72450494594,b,u,32.4582641135
910190,126.355,78.113,72.84,2.366,-999.0,-999.0,-999.0,3.018,2.366,73.869,2.297,-1.239,-999.0,22.406,0.313,1.513,51.463,-0.473,-1.401,29.701,1.832,50.005,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.56976590561,b,u,70.3264714011
910191,-999.0,64.632,21.186,36.637,-999.0,-999.0,-999.0,0.858,36.637,49.009,1.274,-0.344,-999.0,21.55,-0.536,-1.315,27.459,-1.261,-1.773,48.825,2.348,166.917,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.226870077356,b,u,10.1639180402
910195,182.667,5.386,139.737,89.946,1.598,189.377,-0.558,2.629,1.051,286.723,2.191,0.813,0.655,40.535,1.129,3.11,88.802,-0.236,-0.926,21.897,-0.803,293.556,2,94.808,1.083,1.188,62.577,-0.515,-3.094,157.385,0.443597626883,b,u,19.8734446385
910196,98.776,1.236,72.719,32.277,-999.0,-999.0,-999.0,2.777,4.79,111.759,1.744,0.788,-999.0,27.649,-0.197,-1.864,48.209,-0.53,1.662,8.167,1.6,140.89,1,35.901,1.386,-1.077,-999.0,-999.0,-999.0,35.901,0.512739889611,b,u,22.9710602416
910197,77.23,71.924,71.187,44.221,0.752,54.916,7.562,1.547,39.392,229.196,0.408,-1.414,0.0,69.681,0.715,1.203,28.46,-0.538,0.296,47.859,-2.392,216.82,3,48.729,2.4,-2.492,42.877,3.151,-1.617,131.054,0.274581286254,b,u,12.3014093414
910198,98.48,125.891,55.052,73.337,1.792,169.226,1.755,1.674,74.011,200.754,2.669,-0.09,0.66,21.94,-0.417,-0.957,58.568,-1.022,-2.518,77.411,-0.102,273.994,2,64.046,-0.703,-0.215,56.2,-2.495,2.317,120.246,1.56496148113,b,u,70.1112302498
910199,90.935,78.881,66.25,1.719,-999.0,-999.0,-999.0,2.836,1.719,70.242,2.333,-1.316,-999.0,21.076,0.308,-2.134,49.166,-0.287,1.376,32.173,-1.507,75.539,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.53515265039,b,u,68.7757764251
910200,106.343,58.709,82.4,22.853,1.806,93.678,0.928,2.611,4.264,141.187,2.075,-1.355,0.187,24.13,-1.596,-0.112,50.079,-0.15,2.063,18.678,-1.648,234.793,2,35.882,-0.417,-0.672,31.096,-2.223,-3.087,66.978,0.359256680391,b,u,16.0949187193
910201,-999.0,136.978,76.319,60.73,-999.0,-999.0,-999.0,1.91,60.731,89.905,1.059,-1.399,-999.0,43.661,1.367,1.442,46.245,0.718,-0.355,115.603,-2.782,214.78,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.35037165668,b,u,60.4974750407
910202,80.41,90.088,64.582,32.666,-999.0,-999.0,-999.0,2.038,8.738,112.84,2.764,-0.786,-999.0,21.581,-1.866,-2.663,59.642,-1.102,-0.774,34.283,2.544,127.792,1,31.617,-0.71,1.693,-999.0,-999.0,-999.0,31.617,0.723074447268,b,u,32.3941768992
910203,161.385,70.708,90.827,6.919,-999.0,-999.0,-999.0,3.64,6.919,67.807,2.382,1.413,-999.0,20.048,0.623,-1.201,47.759,-1.242,1.925,26.554,-0.976,99.056,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.88832341651,b,u,84.5980424677
910206,166.788,62.824,138.274,43.358,-999.0,-999.0,-999.0,2.731,43.358,95.153,0.651,-1.356,-999.0,57.644,1.374,-2.399,37.509,-0.762,2.183,28.211,-0.433,193.434,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.684271201886,b,u,30.6557678046
910207,127.689,44.422,102.698,1.006,-999.0,-999.0,-999.0,3.214,1.006,68.23,1.008,-1.414,-999.0,33.977,-0.382,1.453,34.253,-2.368,-2.304,21.494,-0.386,50.795,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.66568153616,b,u,74.623550236
910208,106.539,15.965,73.275,60.003,-999.0,-999.0,-999.0,2.238,1.159,144.284,0.446,1.401,-999.0,59.037,-2.283,-1.435,26.321,-1.71,2.684,14.821,-2.767,131.137,1,58.926,-1.995,1.065,-999.0,-999.0,-999.0,58.926,0.512739889611,b,u,22.9710602416
910212,115.051,63.732,82.596,65.543,2.806,222.511,1.456,2.117,26.23,200.056,0.883,0.807,0.999,49.999,-1.609,1.275,44.174,-1.898,-0.822,28.389,1.417,276.704,2,63.512,-3.253,2.754,42.371,-0.448,-1.345,105.883,0.0225325724501,b,u,1.0094730089
910216,105.679,85.84,72.506,10.186,-999.0,-999.0,-999.0,3.069,10.186,81.627,2.928,-0.841,-999.0,20.783,-0.414,-1.429,60.844,-0.013,1.614,30.277,-1.515,232.611,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.54918690104,b,u,69.4045194265
910217,105.598,55.424,85.764,87.765,-999.0,-999.0,-999.0,1.804,2.377,207.148,2.889,-1.046,-999.0,30.79,-1.791,-1.615,88.948,-1.103,0.052,18.164,1.574,206.563,1,87.41,-1.352,3.078,-999.0,-999.0,-999.0,87.41,0.226870077356,b,u,10.1639180402
910218,110.233,18.589,75.743,9.253,2.583,234.994,-1.243,2.732,40.275,237.438,0.824,-1.35,0.098,42.53,-1.2,0.768,35.059,-1.315,-2.786,16.422,-1.99,280.25,3,78.592,-0.64,1.842,45.822,1.943,-1.429,159.848,0.0936590129021,b,u,4.19598098594
910219,166.578,7.755,92.985,45.96,-999.0,-999.0,-999.0,3.195,0.154,118.28,0.812,1.296,-999.0,39.879,0.78,0.425,32.393,-0.743,-2.385,46.456,-2.184,92.512,1,46.008,1.849,1.265,-999.0,-999.0,-999.0,46.008,0.0944595938766,b,u,4.2318475026
910225,-999.0,73.274,60.05,0.82,-999.0,-999.0,-999.0,1.974,0.82,52.627,1.016,-1.411,-999.0,26.104,-0.669,-1.983,26.522,1.261,-1.571,51.072,1.379,42.083,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.65269056037,b,u,74.0415465856
910226,81.832,33.216,58.507,27.367,-999.0,-999.0,-999.0,2.995,27.367,53.769,1.511,1.414,-999.0,21.412,-0.152,-0.58,32.357,-1.127,2.872,17.741,-1.879,136.105,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.443597626883,b,u,19.8734446385
910227,103.472,51.327,82.471,50.091,-999.0,-999.0,-999.0,1.789,21.055,132.754,0.779,-0.959,-999.0,57.382,-0.277,1.41,44.703,0.405,3.064,33.588,-1.771,171.513,1,30.668,0.449,-0.781,-999.0,-999.0,-999.0,30.668,0.226870077356,b,u,10.1639180402
910228,-999.0,71.356,47.135,24.355,-999.0,-999.0,-999.0,1.502,24.355,69.915,1.367,-1.32,-999.0,29.532,-0.118,-0.248,40.382,-0.119,1.253,43.251,-2.984,74.721,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.35351780794,b,u,60.6384245388
910229,64.772,60.08,51.531,51.794,-999.0,-999.0,-999.0,1.668,23.48,92.796,1.892,-0.177,-999.0,21.028,0.553,-2.399,39.782,2.019,3.089,27.719,-0.933,186.01,1,31.986,1.937,1.037,-999.0,-999.0,-999.0,31.986,0.769777303981,b,u,34.4864934065
910230,60.741,4.514,36.781,62.927,-999.0,-999.0,-999.0,1.635,5.464,108.248,1.104,1.143,-999.0,23.978,1.705,1.856,26.473,1.672,0.221,31.383,0.378,198.212,1,57.798,1.564,-2.414,-999.0,-999.0,-999.0,57.798,0.512739889611,b,u,22.9710602416
910232,108.95,78.079,56.091,92.096,-999.0,-999.0,-999.0,1.804,11.129,155.011,2.079,0.837,-999.0,22.71,0.939,-0.494,47.21,-0.046,1.018,59.025,-0.647,302.446,1,85.091,0.103,2.977,-999.0,-999.0,-999.0,85.091,0.0225325724501,b,u,1.0094730089
910233,-999.0,81.444,36.249,0.844,-999.0,-999.0,-999.0,1.376,0.844,56.749,1.784,-1.369,-999.0,20.384,0.59,1.425,36.365,1.309,0.252,47.637,-2.473,66.879,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.49359491547,b,u,66.9139645168
910236,-999.0,92.089,61.572,30.598,-999.0,-999.0,-999.0,2.177,4.89,85.025,1.373,-1.195,-999.0,20.987,1.865,2.2,28.825,-0.147,1.369,73.93,-1.629,191.578,1,35.212,-1.742,1.158,-999.0,-999.0,-999.0,35.212,0.797107708676,b,u,35.7109122306
910238,-999.0,80.163,61.217,1.863,-999.0,-999.0,-999.0,2.308,1.863,67.055,2.014,-1.327,-999.0,22.248,0.556,2.692,44.807,1.322,-1.413,37.96,1.253,96.46,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.53312835332,b,u,68.6850866799
910240,75.076,72.464,62.808,4.449,-999.0,-999.0,-999.0,2.174,4.449,71.887,1.541,-1.368,-999.0,28.295,0.605,-2.531,43.592,0.922,-0.381,33.225,2.139,170.549,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.39704148064,b,u,62.5883116605
910241,81.61,10.222,51.012,100.566,-999.0,-999.0,-999.0,1.536,55.99,117.773,1.484,1.214,-999.0,28.935,-0.751,-2.569,42.935,-1.425,-1.189,45.55,-1.42,254.694,1,45.902,-2.092,1.378,-999.0,-999.0,-999.0,45.902,0.0217574936722,b,u,0.974749006224
910242,-999.0,74.18,26.853,5.272,-999.0,-999.0,-999.0,1.038,5.272,52.581,1.074,-1.414,-999.0,25.354,-0.314,-1.505,27.227,-0.893,-2.366,52.971,1.208,81.612,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.34251964101,b,u,60.1456999426
910243,-999.0,75.534,94.472,25.796,-999.0,-999.0,-999.0,2.046,25.796,92.203,0.65,-1.393,-999.0,55.87,0.765,-0.081,36.333,-0.757,1.286,46.809,-2.682,106.665,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.64481423486,b,u,28.8880715811
910247,129.18,42.025,41.743,201.756,0.961,122.995,3.661,1.623,33.335,248.855,1.475,1.386,0.999,23.109,-1.476,-3.129,34.08,-1.989,-1.59,159.99,-2.167,362.362,2,123.594,-1.492,0.8,68.072,-2.454,1.634,191.666,0.0195327618805,b,u,0.875079663066
910248,-999.0,84.561,98.02,0.986,-999.0,-999.0,-999.0,2.998,0.986,72.41,2.092,-1.328,-999.0,23.42,-0.054,-1.606,48.99,-1.986,0.687,38.53,-2.919,58.85,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.87492589818,b,u,83.9978254632
910249,93.147,15.784,69.818,21.784,-999.0,-999.0,-999.0,2.909,21.784,70.046,1.628,-1.402,-999.0,26.655,-2.438,-1.108,43.391,-1.903,2.316,6.783,1.36,118.314,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.512739889611,b,u,22.9710602416
910250,97.912,36.428,75.857,13.427,-999.0,-999.0,-999.0,3.176,21.094,108.384,1.361,-1.414,-999.0,31.607,0.217,-1.025,43.02,-0.259,2.115,11.687,-2.272,151.704,1,33.757,3.916,0.201,-999.0,-999.0,-999.0,33.757,0.0225325724501,b,u,1.0094730089
910251,140.133,55.394,92.722,39.291,-999.0,-999.0,-999.0,2.83,1.374,128.291,0.99,1.389,-999.0,44.106,-2.382,-1.851,43.674,-1.604,0.87,23.496,-1.219,206.783,1,40.511,-1.655,2.246,-999.0,-999.0,-999.0,40.511,0.512739889611,b,u,22.9710602416
910253,88.011,83.445,77.642,7.866,-999.0,-999.0,-999.0,2.317,36.937,105.119,1.814,-1.388,-999.0,23.661,0.177,-2.665,42.917,1.959,-1.185,43.942,1.395,181.177,1,38.541,0.434,0.674,-999.0,-999.0,-999.0,38.541,0.805397065737,b,u,36.0822804901
910254,98.675,8.427,67.827,83.976,0.412,213.284,1.467,1.637,23.298,321.801,0.584,1.257,0.0,60.79,-0.461,-1.271,35.478,-0.482,0.366,20.24,0.05,433.814,2,116.85,-1.022,-2.876,108.682,-1.435,1.106,225.532,0.418760425129,b,u,18.7607228291
910257,-999.0,86.177,47.754,28.744,-999.0,-999.0,-999.0,1.773,28.744,60.675,1.167,-1.248,-999.0,28.005,0.855,1.599,32.669,1.3,-0.117,58.175,-2.954,266.339,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.34278727342,b,u,60.157690038
910259,88.964,59.448,69.107,23.893,-999.0,-999.0,-999.0,2.766,23.893,68.277,1.399,-1.414,-999.0,28.458,-0.571,0.623,39.819,-1.202,-2.966,36.331,-1.172,203.479,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.443597626883,b,u,19.8734446385
910262,106.379,38.689,29.118,310.785,-999.0,-999.0,-999.0,0.746,3.118,391.725,1.758,1.298,-999.0,29.293,0.756,1.739,51.495,1.317,1.246,233.175,1.601,470.232,1,310.937,0.905,-1.575,-999.0,-999.0,-999.0,310.937,0.0225325724501,b,u,1.0094730089
910264,132.788,58.832,107.598,32.86,-999.0,-999.0,-999.0,2.962,32.86,112.992,1.944,-1.414,-999.0,38.379,0.391,-2.071,74.612,0.11,1.263,17.711,-0.622,171.967,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.44994105592,b,u,64.9582449447
910265,177.289,38.079,132.092,1.484,-999.0,-999.0,-999.0,4.136,1.484,56.712,1.313,-1.402,-999.0,24.514,1.007,1.052,32.198,-1.996,-1.792,12.794,2.057,108.425,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.98006192868,b,u,88.7079838478
910266,-999.0,64.637,92.562,31.195,-999.0,-999.0,-999.0,2.599,0.276,86.724,1.148,-0.518,-999.0,25.921,0.388,-2.364,29.762,-2.158,-1.839,42.517,0.441,96.746,1,31.04,3.736,1.962,-999.0,-999.0,-999.0,31.04,0.83567207724,b,u,37.4386194978
910267,92.16,63.308,68.22,41.026,0.693,138.423,0.7,2.512,39.84,235.288,1.121,-0.387,0.0,26.257,0.522,-0.839,29.426,2.165,-2.738,35.597,-0.017,342.068,3,100.119,1.252,-3.088,42.864,0.559,0.435,179.604,0.0936590129021,b,u,4.19598098594
